,Index,Player,Pos,Ht,Wt,Rk,G,Season,Date,Age,Age_whole,Tm,Home/Away,Opp,Unnamed: 7,GS,MP,MP_num,FG,FGA,2P,2PA,2P%,2P_pts,FG%,3P,3PA,3P_pts,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,PPG,Avg_2PA,Avg_3PA,Avg_FTA,3PT_Percentage,FG_Percentage,FT_Percentage,3PA_5avg,3P%_5avg_pergame,FGA_5avg,FG%_5avg_pergame,FTA_5avg,FT%_5avg_pergame,PTS_EWA7,TEAM_PPG,OPP_2PA_AVG,OPP_2P%,OPP_3PA_AVG,OPP_3P%,OPP_FTA_AVG,OPP_TRB_AVG,OPP_DEF_RATING,OPP_AVG_PACE,BestGuardScoringAvg,AvgPointsScoredByGuardsVsOpponent,Avg3PAbyIndividualGuardsVsOpponent,AvgFTAbyGuardsVsOpponent,StephScoringAVGvsOPP
22,curryst01,Stephen Curry,G,6-2,185.0,23,23.0,09-10,2009-12-12,21-273,21,GSW,Away,DET,L (-9),1,37:50,37.833333333333336,5,10,2,6,0.3333333333333333,4,0.5,3,4,9,0.75,6,6,1.0,0,2,2,4,4,1,4,4,19,16.5,-11.0,10.863636363636363,6.636363636363637,2.9545454545454546,1.5909090909090908,0.35384615384615387,0.44549763033175355,0.8,3.2,0.21660000000000004,11.2,0.48760000000000003,11.2,0.7,8.85746805975142,107.77272727272727,16.818181818181817,0.45135135135135135,10.0,0.38181818181818183,8.409090909090908,7.363636363636363,106.605222734255,88.22045454545454,16.363636363636363,33.77272727272727,2.8205128205128207,8.409090909090908,
23,curryst01,Stephen Curry,G,6-2,185.0,24,24.0,09-10,2009-12-14,21-275,21,GSW,Away,PHI,L (-16),1,36:24,36.4,5,13,4,9,0.4444444444444444,8,0.385,1,4,3,0.25,3,4,0.75,0,4,4,4,4,1,4,5,14,9.2,-14.0,11.217391304347826,6.608695652173913,3.0,1.7826086956521738,0.37681159420289856,0.4479638009049774,0.8292682926829268,3.4,0.3,11.6,0.48760000000000003,11.6,0.7,15.95724041793211,107.21739130434783,19.304347826086957,0.47297297297297297,9.304347826086957,0.40186915887850466,7.565217391304348,9.434782608695652,109.79745642958079,91.83565217391306,18.217391304347824,35.391304347826086,2.675,7.565217391304348,
24,curryst01,Stephen Curry,G,6-2,185.0,25,25.0,09-10,2009-12-16,21-277,21,GSW,Home,SAS,L (-12),1,25:03,25.05,4,11,4,9,0.4444444444444444,8,0.364,0,2,0,0.0,0,0,0.0,1,3,4,3,4,0,1,5,8,6.6,-12.0,11.333333333333334,6.708333333333333,3.0416666666666665,1.875,0.3698630136986301,0.4444444444444444,0.8222222222222222,3.8,0.35,11.8,0.4646,11.8,0.65,14.587172125379245,106.95833333333333,22.318181818181817,0.4480651731160896,7.5,0.3393939393939394,7.909090909090909,9.5,104.78983382209188,92.44545454545454,19.272727272727273,33.81818181818182,2.088607594936709,7.909090909090909,11.0
25,curryst01,Stephen Curry,G,6-2,185.0,26,26.0,09-10,2009-12-18,21-279,21,GSW,Home,WAS,L (-9),1,46:15,46.25,9,17,4,8,0.5,8,0.529,5,9,15,0.556,4,4,1.0,1,7,8,4,3,0,2,4,27,23.7,-10.0,11.2,6.8,3.0,1.8,0.36,0.44081632653061226,0.8222222222222222,3.4,0.25,11.2,0.4088,11.2,0.45,9.976151637613382,106.32,21.869565217391305,0.46322067594433397,9.521739130434783,0.3881278538812785,9.521739130434783,9.304347826086957,107.30698529411764,94.17869565217391,20.130434782608695,39.0,2.7721518987341773,9.521739130434783,
26,curryst01,Stephen Curry,G,6-2,185.0,27,27.0,09-10,2009-12-22,21-283,21,GSW,Away,MEM,L (-13),1,41:17,41.28333333333333,6,15,4,9,0.4444444444444444,8,0.4,2,6,6,0.333,0,0,0.0,1,6,7,8,0,0,4,2,14,9.2,-3.0,11.807692307692308,6.846153846153846,3.230769230769231,1.8846153846153846,0.38095238095238093,0.44656488549618323,0.8367346938775511,4.4,0.31120000000000003,12.0,0.4222,12.0,0.55,21.892845491284316,106.42307692307692,20.703703703703702,0.49016100178890876,8.777777777777779,0.41350210970464135,7.148148148148148,8.037037037037036,109.93351583887367,94.00851851851851,19.74074074074074,36.51851851851852,2.6043956043956045,7.148148148148148,7.0
27,curryst01,Stephen Curry,G,6-2,185.0,28,28.0,09-10,2009-12-23,21-284,21,GSW,Away,NOH,L (-6),1,47:01,47.016666666666666,6,13,3,8,0.375,6,0.462,3,5,9,0.6,2,2,1.0,0,10,10,7,2,0,2,5,17,16.2,-1.0,11.88888888888889,6.925925925925926,3.3333333333333335,1.8148148148148149,0.37777777777777777,0.44404332129963897,0.8367346938775511,5.0,0.3778,13.2,0.4356,13.2,0.55,16.367853647385253,106.48148148148148,19.46153846153846,0.49407114624505927,10.153846153846153,0.3560606060606061,6.769230769230769,8.923076923076923,107.73955773955774,93.18230769230769,18.846153846153847,35.30769230769231,3.0,6.769230769230769,
28,curryst01,Stephen Curry,G,6-2,185.0,29,29.0,09-10,2009-12-26,21-287,21,GSW,Home,PHO,W (+5),1,26:33,26.55,4,10,1,6,0.16666666666666666,2,0.4,3,4,9,0.75,2,2,1.0,1,2,3,4,3,0,1,4,13,12.1,6.0,12.071428571428571,6.964285714285714,3.392857142857143,1.8214285714285714,0.3894736842105263,0.44482758620689655,0.8431372549019608,5.2,0.3478,13.8,0.42800000000000005,13.8,0.55,16.810356094215578,106.32142857142857,19.333333333333332,0.45,9.433333333333334,0.35335689045936397,7.466666666666667,8.5,108.93411521214212,96.55,16.133333333333333,33.333333333333336,2.669811320754717,7.466666666666667,12.0
29,curryst01,Stephen Curry,G,6-2,185.0,30,30.0,09-10,2009-12-28,21-289,21,GSW,Home,BOS,W (+4),1,10:41,10.683333333333334,0,4,0,3,0.0,0,0.0,0,1,0,0.0,0,1,0.0,0,2,2,0,1,0,1,3,0,-3.8,-16.0,12.10344827586207,6.931034482758621,3.413793103448276,1.8275862068965518,0.40404040404040403,0.44333333333333336,0.8490566037735849,5.2,0.4478,13.2,0.43100000000000005,13.2,0.6,14.143106828264672,107.20689655172414,19.448275862068964,0.46631205673758863,7.310344827586207,0.25943396226415094,7.586206896551724,7.241379310344827,98.91871737509321,92.04103448275862,16.96551724137931,29.482758620689655,2.12,7.586206896551724,13.0
30,curryst01,Stephen Curry,G,6-2,185.0,31,31.0,09-10,2009-12-29,21-290,21,GSW,Away,LAL,L (-6),1,23:20,23.33333333333333,6,10,6,9,0.6666666666666666,12,0.6,0,1,0,0.0,3,3,1.0,1,2,3,3,0,0,4,3,15,8.6,-7.0,11.7,6.8,3.3333333333333335,1.8,0.4,0.4375,0.8333333333333334,5.0,0.4478,11.8,0.3582,11.8,0.6,4.242932048479401,107.06666666666666,23.666666666666668,0.44366197183098594,9.2,0.31521739130434784,8.333333333333334,8.733333333333333,99.14207275223062,95.51133333333334,18.2,36.53333333333333,2.5794392523364484,8.333333333333334,13.0
31,curryst01,Stephen Curry,G,6-2,185.0,32,32.0,09-10,2010-01-02,21-294,21,GSW,Away,POR,L (-16),1,29:00,29.0,4,10,3,8,0.375,6,0.4,1,2,3,0.5,0,0,0.0,0,1,1,1,1,0,3,4,9,1.0,-6.0,11.806451612903226,6.870967741935484,3.2580645161290325,1.8387096774193548,0.39603960396039606,0.4426751592356688,0.8421052631578947,3.4,0.3366,10.4,0.37239999999999995,10.4,0.6,11.772879614543822,107.41935483870968,20.794117647058822,0.4526166902404526,8.117647058823529,0.3333333333333333,6.970588235294118,7.852941176470588,104.11590385248601,88.50382352941176,18.08823529411765,32.64705882352941,2.532110091743119,6.970588235294118,12.0
32,curryst01,Stephen Curry,G,6-2,185.0,33,33.0,09-10,2010-01-05,21-297,21,GSW,Away,DEN,L (-1),1,40:18,40.3,10,13,4,7,0.5714285714285714,8,0.769,6,6,18,1.0,0,0,0.0,0,5,5,6,3,0,2,3,26,26.4,-1.0,11.71875,6.90625,3.21875,1.78125,0.39805825242718446,0.44135802469135804,0.8421052631578947,2.6,0.37,9.4,0.3724,9.4,0.6,9.831863884363147,106.84375,22.352941176470587,0.4644736842105263,8.764705882352942,0.3221476510067114,10.117647058823529,8.705882352941176,105.39798719121683,96.54411764705883,21.441176470588236,37.55882352941177,2.4227642276422765,10.117647058823529,10.0
33,curryst01,Stephen Curry,G,6-2,185.0,34,34.0,09-10,2010-01-06,21-298,21,GSW,Away,MIN,W (+6),1,30:11,30.183333333333334,7,11,7,9,0.7777777777777778,14,0.636,0,2,0,0.0,2,2,1.0,0,1,1,4,2,0,1,6,16,12.8,11.0,12.151515151515152,6.909090909090909,3.303030303030303,1.7272727272727273,0.43119266055045874,0.4540059347181009,0.8421052631578947,2.8,0.45,9.4,0.4338,9.4,0.4,21.149559165308943,107.3030303030303,20.2,0.48797736916548795,10.771428571428572,0.3713527851458886,7.685714285714286,9.142857142857142,108.6866902237927,96.95714285714286,18.942857142857143,37.65714285714286,2.9224806201550386,7.685714285714286,8.0
34,curryst01,Stephen Curry,G,6-2,185.0,35,35.0,09-10,2010-01-08,21-300,21,GSW,Home,SAC,W (+7),1,34:08,34.13333333333333,5,10,4,8,0.5,8,0.5,1,2,3,0.5,1,2,0.5,0,3,3,4,1,0,2,3,12,8.1,5.0,12.264705882352942,6.970588235294118,3.264705882352941,1.7352941176470589,0.42342342342342343,0.45977011494252873,0.847457627118644,2.4,0.3,9.6,0.481,9.6,0.4,17.544867749592683,107.29411764705883,23.852941176470587,0.4599260172626387,7.735294117647059,0.35361216730038025,9.382352941176471,9.117647058823529,108.97785865938732,95.84205882352941,20.0,37.911764705882355,2.138211382113821,9.382352941176471,9.0
35,curryst01,Stephen Curry,G,6-2,185.0,36,36.0,09-10,2010-01-11,21-303,21,GSW,Home,CLE,L (-3),1,36:07,36.11666666666667,8,15,7,13,0.5384615384615384,14,0.533,1,2,3,0.5,4,5,0.8,0,7,7,5,1,1,2,4,21,17.0,1.0,12.257142857142858,7.0,3.2285714285714286,1.7428571428571429,0.4247787610619469,0.46089385474860334,0.8360655737704918,2.6,0.4,10.8,0.581,10.8,0.5,13.663460324877805,107.31428571428572,20.743589743589745,0.446229913473424,8.846153846153847,0.3188405797101449,7.666666666666667,8.025641025641026,102.26510067114094,91.02948717948718,19.23076923076923,33.333333333333336,2.574626865671642,7.666666666666667,14.0
36,curryst01,Stephen Curry,G,6-2,185.0,37,37.0,09-10,2010-01-13,21-305,21,GSW,Home,MIA,L (-13),1,32:34,32.56666666666667,3,10,0,5,0.0,0,0.3,3,5,9,0.6,0,0,0.0,1,3,4,4,0,0,4,1,9,3.2,-12.0,12.5,7.166666666666667,3.1944444444444446,1.8333333333333333,0.4260869565217391,0.46380697050938335,0.8333333333333334,2.8,0.5,11.8,0.5676,11.8,0.45999999999999996,18.79903809746334,107.5,16.0,0.4652777777777778,8.472222222222221,0.36721311475409835,7.833333333333333,7.083333333333333,105.8308157099698,91.71499999999999,17.083333333333332,30.61111111111111,2.563025210084034,7.833333333333333,
37,curryst01,Stephen Curry,G,6-2,185.0,38,38.0,09-10,2010-01-15,21-307,21,GSW,Home,MIL,L (-9),1,48:00,48.0,7,17,6,13,0.46153846153846156,12,0.412,1,4,3,0.25,3,3,1.0,0,6,6,4,6,1,4,6,18,13.8,-9.0,12.405405405405405,7.108108108108108,3.2432432432432434,1.7837837837837838,0.43333333333333335,0.4595300261096606,0.8333333333333334,3.4,0.52,11.8,0.5476,11.8,0.45999999999999996,11.939711429239003,107.35135135135135,21.77777777777778,0.4630102040816326,8.25,0.3501683501683502,10.027777777777779,9.805555555555555,102.95909486510008,94.32777777777778,18.305555555555557,36.833333333333336,2.2,10.027777777777779,14.0
38,curryst01,Stephen Curry,G,6-2,185.0,39,39.0,09-10,2010-01-18,21-310,21,GSW,Home,CHI,W (+17),1,43:28,43.46666666666667,9,18,4,10,0.4,8,0.5,5,8,15,0.625,3,3,1.0,2,8,10,6,1,1,5,4,26,20.1,21.0,12.552631578947368,7.2631578947368425,3.263157894736842,1.8157894736842106,0.4274193548387097,0.4575,0.8405797101449275,3.0,0.37,12.6,0.47620000000000007,12.6,0.6599999999999999,16.1819134287717,107.26315789473684,19.42105263157895,0.4715447154471545,10.052631578947368,0.36387434554973824,7.2894736842105265,8.18421052631579,103.29149232914922,93.40578947368421,17.55263157894737,34.973684210526315,2.7681159420289854,7.2894736842105265,6.0
39,curryst01,Stephen Curry,G,6-2,185.0,40,40.0,09-10,2010-01-20,21-312,21,GSW,Home,DEN,L (-5),1,48:47,48.78333333333333,6,17,3,9,0.3333333333333333,6,0.353,3,8,9,0.375,0,0,0.0,0,3,3,6,1,0,3,2,15,7.8,-2.0,12.897435897435898,7.333333333333333,3.3846153846153846,1.8461538461538463,0.4393939393939394,0.45933014354066987,0.8472222222222222,4.2,0.495,14.0,0.449,14.0,0.6599999999999999,23.054574028631514,107.43589743589743,21.475,0.4575087310826543,8.9,0.33707865168539325,9.5,8.325,105.67210567210567,96.625,20.675,36.5,2.4722222222222223,9.5,18.0
40,curryst01,Stephen Curry,G,6-2,185.0,41,41.0,09-10,2010-01-22,21-314,21,GSW,Home,NJN,W (+32),1,48:00,48.0,11,21,8,14,0.5714285714285714,16,0.524,3,7,9,0.429,7,8,0.875,0,2,2,7,4,0,2,4,32,27.2,32.0,12.95,7.375,3.5,1.8,0.4357142857142857,0.45517241379310347,0.8472222222222222,5.4,0.47000000000000003,15.4,0.4196,15.4,0.5599999999999999,17.416372208589454,107.7,18.634146341463413,0.4869109947643979,7.853658536585366,0.37888198757763975,7.560975609756097,9.292682926829269,109.23757481134531,93.7439024390244,17.29268292682927,32.951219512195124,2.175675675675676,7.560975609756097,14.0
41,curryst01,Stephen Curry,G,6-2,185.0,42,42.0,09-10,2010-01-23,21-315,21,GSW,Away,PHO,L (-9),1,40:26,40.43333333333333,10,25,6,16,0.375,12,0.4,4,9,12,0.444,1,1,1.0,0,5,5,2,0,0,1,4,25,11.8,-10.0,13.414634146341463,7.536585365853658,3.5853658536585367,1.951219512195122,0.43537414965986393,0.4583333333333333,0.85,6.4,0.4558,16.6,0.4178,16.6,0.575,27.62491166257684,107.78048780487805,19.522727272727273,0.4575087310826543,10.090909090909092,0.36261261261261263,7.454545454545454,8.772727272727273,110.04884856943475,97.625,17.704545454545453,34.90909090909091,2.792452830188679,7.454545454545454,12.5
42,curryst01,Stephen Curry,G,6-2,185.0,43,43.0,09-10,2010-01-26,21-318,21,GSW,Away,SAC,L (-3),1,44:42,44.7,10,22,7,12,0.5833333333333334,14,0.455,3,10,9,0.3,4,5,0.8,1,8,9,6,3,0,1,3,27,23.3,9.0,13.69047619047619,7.738095238095238,3.7142857142857144,1.9285714285714286,0.4358974358974359,0.4553014553014553,0.8518518518518519,7.2,0.4246,19.6,0.4378,19.6,0.775,25.787473498773053,107.66666666666667,23.11627906976744,0.47283702213279677,7.930232558139535,0.34310850439882695,9.0,9.093023255813954,109.25747348119576,95.56116279069768,20.162790697674417,37.46511627906977,2.1858974358974357,9.0,10.5
43,curryst01,Stephen Curry,G,6-2,185.0,44,44.0,09-10,2010-01-27,21-319,21,GSW,Home,NOH,L (-13),1,40:39,40.65,7,13,6,10,0.6,12,0.538,1,3,3,0.333,0,0,0.0,0,5,5,8,3,0,5,4,15,12.2,-5.0,14.0,7.837209302325581,3.86046511627907,2.0,0.42771084337349397,0.4552683896620278,0.8488372093023255,8.4,0.4346,20.6,0.4464,20.6,0.735,26.636242049631917,107.3953488372093,20.431818181818183,0.4783092324805339,9.318181818181818,0.37317073170731707,7.545454545454546,9.181818181818182,107.5912408759124,92.57113636363637,19.0,35.90909090909091,2.808219178082192,7.545454545454546,17.0
44,curryst01,Stephen Curry,G,6-2,185.0,45,45.0,09-10,2010-01-29,21-321,21,GSW,Home,CHA,L (-11),1,41:00,41.0,8,15,6,11,0.5454545454545454,12,0.533,2,4,6,0.5,4,4,1.0,0,1,1,9,3,0,1,3,22,22.1,0.0,14.022727272727273,7.886363636363637,3.840909090909091,1.9545454545454546,0.4260355029585799,0.4573643410852713,0.8488372093023255,7.4,0.3762,19.6,0.454,19.6,0.5349999999999999,18.490872614889575,107.45454545454545,17.568181818181817,0.4760672703751617,10.068181818181818,0.34988713318284426,7.386363636363637,7.886363636363637,101.50617283950618,91.26568181818182,18.727272727272727,33.06818181818182,2.9932432432432434,7.386363636363637,
45,curryst01,Stephen Curry,G,6-2,185.0,46,46.0,09-10,2010-01-31,21-323,21,GSW,Away,OKC,L (-8),1,35:52,35.86666666666667,4,10,2,8,0.25,4,0.4,2,2,6,1.0,4,4,1.0,2,2,4,5,1,0,5,2,14,9.3,-18.0,14.2,7.955555555555556,3.8444444444444446,2.0,0.4277456647398844,0.4595103578154426,0.8555555555555555,6.6,0.40119999999999995,19.2,0.49000000000000005,19.2,0.735,20.947261784466875,107.5111111111111,20.369565217391305,0.4429028815368196,8.565217391304348,0.31725888324873097,6.956521739130435,8.326086956521738,101.80806675938805,93.09978260869566,17.695652173913043,31.76086956521739,2.5095541401273884,6.956521739130435,22.0
46,curryst01,Stephen Curry,G,6-2,185.0,47,47.0,09-10,2010-02-02,21-325,21,GSW,Away,HOU,L (-22),1,29:52,29.866666666666667,6,18,4,13,0.3076923076923077,8,0.333,2,5,6,0.4,0,0,0.0,1,1,2,4,1,0,0,1,14,8.2,-22.0,14.195652173913043,7.956521739130435,3.8043478260869565,2.0434782608695654,0.4342857142857143,0.4584103512014787,0.8617021276595744,5.6,0.5154,17.0,0.4652,17.0,0.76,16.084178535340065,107.43478260869566,21.893617021276597,0.48299319727891155,8.148936170212766,0.3577023498694517,7.723404255319149,8.574468085106384,106.25280143433437,93.69361702127661,20.29787234042553,36.297872340425535,2.3353658536585367,7.723404255319149,12.5
47,curryst01,Stephen Curry,G,6-2,185.0,48,48.0,09-10,2010-02-03,21-326,21,GSW,Away,DAL,L (-9),1,26:54,26.9,1,6,1,4,0.25,2,0.167,0,2,0,0.0,4,4,1.0,0,0,0,3,0,0,3,2,6,0.5,-8.0,14.191489361702128,8.063829787234043,3.8297872340425534,2.0,0.43333333333333335,0.4543828264758497,0.8617021276595744,4.8,0.5065999999999999,15.6,0.4518000000000001,15.6,0.5599999999999999,14.62525356060202,107.2127659574468,22.270833333333332,0.4724041159962582,8.583333333333334,0.38106796116504854,7.604166666666667,9.0,104.6847246891652,92.656875,20.270833333333332,36.895833333333336,2.607594936708861,7.604166666666667,18.0
48,curryst01,Stephen Curry,G,6-2,185.0,49,49.0,09-10,2010-02-06,21-329,21,GSW,Home,OKC,L (-9),1,27:05,27.08333333333333,9,15,6,8,0.75,12,0.6,3,7,9,0.429,2,3,0.667,0,1,1,4,2,0,3,3,23,16.6,2.0,14.020833333333334,7.979166666666667,3.7916666666666665,2.0416666666666665,0.42857142857142855,0.45132743362831856,0.8673469387755102,3.2,0.44659999999999994,12.4,0.3942,12.4,0.6,8.587576068180606,107.08333333333333,20.551020408163264,0.4399205561072492,8.653061224489797,0.3231132075471698,7.040816326530612,8.306122448979592,102.2435199302984,93.05285714285715,17.816326530612244,32.142857142857146,2.5238095238095237,7.040816326530612,18.0
49,curryst01,Stephen Curry,G,6-2,185.0,50,50.0,09-10,2010-02-08,21-331,21,GSW,Home,DAL,L (-10),1,48:00,48.0,9,20,8,15,0.5333333333333333,16,0.45,1,5,3,0.2,6,6,1.0,0,2,2,9,2,0,3,4,25,18.9,-10.0,14.204081632653061,7.979591836734694,3.857142857142857,2.061224489795918,0.42857142857142855,0.45517241379310347,0.8613861386138614,4.0,0.46580000000000005,12.8,0.40659999999999996,12.8,0.7333999999999999,18.676272820454184,106.83673469387755,22.32,0.47580645161290325,8.66,0.3833718244803695,7.88,8.98,104.95744680851064,92.8706,20.76,37.46,2.624242424242424,7.88,12.0
50,curryst01,Stephen Curry,G,6-2,185.0,51,51.0,09-10,2010-02-10,21-333,21,GSW,Home,LAC,W (+30),1,45:47,45.78333333333333,11,22,4,11,0.36363636363636365,8,0.5,7,11,21,0.636,7,8,0.875,0,10,10,13,3,0,6,4,36,32.1,35.0,14.42,8.12,3.88,2.14,0.422680412371134,0.455,0.8691588785046729,4.2,0.4058,13.8,0.39,13.8,0.7333999999999999,23.102881846136256,107.04,19.07843137254902,0.47173689619732784,8.333333333333334,0.3247058823529412,7.529411764705882,7.862745098039215,106.45907847675153,93.09411764705882,16.686274509803923,32.23529411764706,2.374301675977654,7.529411764705882,5.0
51,curryst01,Stephen Curry,G,6-2,185.0,52,52.0,09-10,2010-02-16,21-339,21,GSW,Away,LAL,L (-10),1,43:38,43.63333333333333,5,21,4,11,0.36363636363636365,8,0.238,1,10,3,0.1,0,0,0.0,0,10,10,8,1,0,4,5,11,1.9,-4.0,14.843137254901961,8.176470588235293,4.019607843137255,2.2549019607843137,0.43414634146341463,0.4565916398713826,0.8695652173913043,6.0,0.333,16.2,0.41,16.2,0.7083999999999999,32.13086455384088,107.52941176470588,21.74074074074074,0.4616695059625213,9.11111111111111,0.3252032520325203,7.592592592592593,8.444444444444445,101.20505344995141,94.37666666666665,17.62962962962963,35.092592592592595,2.575916230366492,7.592592592592593,14.0
52,curryst01,Stephen Curry,G,6-2,185.0,53,53.0,09-10,2010-02-17,21-340,21,GSW,Home,SAC,W (+32),1,39:37,39.61666666666667,10,15,9,11,0.8181818181818182,18,0.667,1,4,3,0.25,3,3,1.0,1,5,6,15,3,0,3,2,24,29.4,36.0,14.76923076923077,8.23076923076923,4.134615384615385,2.2115384615384617,0.4186046511627907,0.4494556765163297,0.8695652173913043,7.0,0.273,16.8,0.391,16.8,0.7083999999999999,17.339259366152266,107.26923076923077,22.169811320754718,0.46297872340425533,8.169811320754716,0.3233256351039261,9.169811320754716,8.69811320754717,109.19383173921531,95.53433962264151,19.58490566037736,36.0,2.3532608695652173,9.169811320754716,16.0
53,curryst01,Stephen Curry,G,6-2,185.0,54,54.0,09-10,2010-02-19,21-342,21,GSW,Home,UTA,L (-11),1,39:00,39.0,4,9,1,3,0.3333333333333333,2,0.444,3,6,9,0.5,2,2,1.0,1,5,6,7,3,0,10,1,13,8.0,0.0,14.943396226415095,8.283018867924529,4.132075471698113,2.2264150943396226,0.4155251141552511,0.45440729483282677,0.8728813559322034,7.4,0.32300000000000006,18.6,0.491,18.6,0.7083999999999999,22.00177780984568,107.69811320754717,20.11320754716981,0.44840525328330205,8.773584905660377,0.36129032258064514,8.641509433962264,7.245283018867925,103.26326326326327,94.01603773584907,18.62264150943396,34.37735849056604,2.486631016042781,8.641509433962264,
54,curryst01,Stephen Curry,G,6-2,185.0,55,55.0,09-10,2010-02-21,21-344,21,GSW,Home,ATL,W (+4),1,45:25,45.41666666666666,13,18,12,15,0.8,24,0.722,1,3,3,0.333,5,5,1.0,2,7,9,3,1,0,5,3,32,25.0,5.0,14.907407407407407,8.185185185185185,4.166666666666667,2.2222222222222223,0.4177777777777778,0.4542728635682159,0.875,7.2,0.3372,17.4,0.4598,17.4,0.775,15.700533342953705,107.35185185185185,21.11320754716981,0.4682752457551385,7.981132075471698,0.3380614657210402,6.150943396226415,7.90566037735849,105.51440329218107,91.09471698113207,17.50943396226415,32.660377358490564,2.2989130434782608,6.150943396226415,
55,curryst01,Stephen Curry,G,6-2,185.0,56,56.0,09-10,2010-02-23,21-346,21,GSW,Home,PHI,L (-8),1,37:59,37.98333333333333,8,22,7,14,0.5,14,0.364,1,8,3,0.125,0,1,0.0,1,5,6,5,0,0,2,2,17,7.3,-17.0,15.218181818181819,8.309090909090909,4.1454545454545455,2.272727272727273,0.4166666666666667,0.46131386861313867,0.88,6.8,0.3638,17.0,0.5142,17.0,0.775,27.11016000288611,107.36363636363636,19.836363636363636,0.45646196150320806,8.363636363636363,0.4043478260869565,7.818181818181818,8.363636363636363,107.32087227414331,92.634,18.327272727272728,34.30909090909091,2.433862433862434,7.818181818181818,14.0
56,curryst01,Stephen Curry,G,6-2,185.0,57,57.0,09-10,2010-02-25,21-348,21,GSW,Home,DEN,L (-15),1,41:39,41.65,11,19,9,14,0.6428571428571429,18,0.579,2,5,6,0.4,6,6,1.0,1,6,7,13,2,1,2,1,30,33.0,-24.0,15.25,8.410714285714286,4.214285714285714,2.25,0.4067796610169492,0.4582743988684583,0.873015873015873,6.2,0.2616,17.0,0.487,17.0,0.6,20.033048000865833,107.26785714285714,21.428571428571427,0.45416666666666666,8.982142857142858,0.32803180914512925,9.553571428571429,8.5,106.1529933481153,96.03625,20.089285714285715,36.089285714285715,2.527638190954774,9.553571428571429,17.0
57,curryst01,Stephen Curry,G,6-2,185.0,58,58.0,09-10,2010-02-27,21-350,21,GSW,Home,DET,W (+7),1,48:00,48.0,11,25,8,19,0.42105263157894735,16,0.44,3,6,9,0.5,2,3,0.667,1,4,5,4,1,0,5,4,27,12.6,7.0,15.508771929824562,8.508771929824562,4.228070175438597,2.3157894736842106,0.4066390041493776,0.46143250688705234,0.8787878787878788,5.2,0.3216,16.6,0.5551999999999999,16.6,0.8,27.00991440025975,107.35087719298245,16.448275862068964,0.46331236897274636,9.068965517241379,0.3840304182509506,8.189655172413794,7.4655172413793105,107.64807360552042,89.30620689655173,17.32758620689655,32.6551724137931,2.6700507614213196,8.189655172413794,19.0
58,curryst01,Stephen Curry,G,6-2,185.0,59,59.0,09-10,2010-03-02,21-353,21,GSW,Away,MIA,L (-4),1,43:27,43.45,7,17,4,9,0.4444444444444444,8,0.412,3,8,9,0.375,1,1,1.0,0,2,2,8,2,0,3,5,18,12.1,1.0,15.706896551724139,8.689655172413794,4.258620689655173,2.3275862068965516,0.4089068825910931,0.4607190412782956,0.8740740740740741,5.6,0.3716,18.6,0.5098,18.6,0.7334,27.00297432007792,107.13793103448276,16.266666666666666,0.44672131147540983,8.383333333333333,0.3518886679920477,8.266666666666667,7.866666666666666,104.07082876962394,90.83133333333332,16.133333333333333,30.116666666666667,2.465686274509804,8.266666666666667,9.0
59,curryst01,Stephen Curry,G,6-2,185.0,60,60.0,09-10,2010-03-03,21-354,21,GSW,Away,ORL,L (-27),1,32:11,32.18333333333333,3,12,2,10,0.2,4,0.25,1,2,3,0.5,2,2,1.0,0,3,3,7,2,0,5,2,9,3.8,-25.0,15.745762711864407,8.694915254237289,4.322033898305085,2.305084745762712,0.40784313725490196,0.4596354166666667,0.875,6.0,0.3466,20.2,0.5033999999999998,20.2,0.7333999999999999,20.70089229602338,107.11864406779661,20.901639344262296,0.43529411764705883,8.491803278688524,0.3803088803088803,8.163934426229508,8.98360655737705,102.63713080168777,93.06147540983606,19.016393442622952,34.377049180327866,2.5771144278606966,8.163934426229508,13.0
60,curryst01,Stephen Curry,G,6-2,185.0,61,61.0,09-10,2010-03-05,21-356,21,GSW,Away,ATL,L (-5),1,48:00,48.0,11,19,6,10,0.6,12,0.579,5,9,15,0.556,4,4,1.0,1,4,5,11,2,0,7,1,31,26.3,-5.0,15.633333333333333,8.716666666666667,4.283333333333333,2.3,0.4085603112840467,0.4564102564102564,0.8768115942028986,5.8,0.38,19.0,0.409,19.0,0.7333999999999999,12.510267688807016,106.83333333333333,22.333333333333332,0.47761194029850745,8.2,0.32723577235772355,6.383333333333334,8.466666666666667,105.33357439884287,91.33833333333334,18.116666666666667,34.35,2.3317535545023698,6.383333333333334,32.0
